,City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Year of Data Collection,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year Emissions,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Diversion Masses: Composted Food (tons),Diversion Masses: Composted Green (tons),Diversion Masses: Composted Wood (tons),Diversion Masses: Composted Paper and Cardboard (tons),Diversion Masses: Anaerobically Digested Food (tons),Diversion Masses: Anaerobically Digested Green (tons),Diversion Masses: Anaerobically Digested Wood (tons),Diversion Masses: Anaerobically Digested Paper and Cardboard (tons),Diversion Masses: Incinerated Food (tons),Diversion Masses: Incinerated Green (tons),Diversion Masses: Incinerated Wood (tons),Diversion Masses: Incinerated Paper and Cardboard (tons),Diversion Masses: Incinerated Textiles (tons),Diversion Masses: Incinerated Plastic (tons),Diversion Masses: Incinerated Rubber/Leather (tons),Diversion Masses: Recycled Wood (tons),Diversion Masses: Recycled Paper and Cardboard (tons),Diversion Masses: Recycled Textiles (tons),Diversion Masses: Recycled Plastic (tons),Diversion Masses: Recycled Rubber/Leather (tons),Diversion Masses: Recycled Metal (tons),Diversion Masses: Recycled Glass (tons),Diversion Masses: Recycled Other (tons),Non Compostable Not Targeted Total (%),Precipitation Zone,k: Food,k: Green,k: Wood,k: Paper and Cardboard,k: Textiles,MEF: Compost,Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
5921,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2027,3347.1310416698216,0.0,0.0,837.5248274542766,85.34852159708633,4270.004390721185,2.374575491248105,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5922,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2028,3426.463698646692,0.0,0.0,864.3741634949764,88.08781002427345,4378.925672165942,2.435147280344175,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5923,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2029,3506.864030347562,0.0,0.0,891.4683563029822,90.8519738042928,4489.184360454837,2.496462809545248,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5924,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2030,3588.524915742247,0.0,0.0,918.830113847888,93.64333226280216,4600.998361852937,2.558643257854685,19.3029490616622,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5925,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2031,3671.605019471262,0.0,0.0,946.4818572197802,96.46417528203554,4714.551051973079,2.6217906015694865,19.3029490616622,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5926,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2032,3756.23685131886,0.0,0.0,974.445751751854,99.3167664830118,4829.999369553726,2.68599211527953,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5927,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2033,3842.532985625466,0.0,0.0,1002.7437370864342,102.20334629959032,4947.480069011491,2.751323848950178,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5928,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2034,3930.590862035418,0.0,0.0,1031.39755624306,105.12613495037586,5067.114553228855,2.8178533154650074,19.571045576407503,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5929,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2035,4020.496492500655,0.0,0.0,1060.428783744754,108.087335314212,5189.012611559621,2.8856415693534494,19.3029490616622,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5930,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2036,4112.327325073661,0.0,0.0,1089.8588528561745,111.08913571475736,5313.275313644593,2.954744816059339,19.034852546916888,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5931,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2037,4206.154457666541,0.0,0.0,1119.7090819850546,114.13371261940196,5439.997252270997,3.025215659208726,19.034852546916888,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5932,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2038,4302.044350728409,0.0,0.0,1150.000700296149,117.22323325755906,5569.268284282117,3.09710406874034,18.766756032171585,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5933,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2039,4400.060153693831,0.0,0.0,1180.7548725848155,120.3598581631526,5701.174884441799,3.170458133797904,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5934,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2040,4500.262733762659,0.0,0.0,1211.992723455398,123.5457436459208,5835.801200863978,3.24532464966093,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5935,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2041,4602.711475298909,0.0,0.0,1243.7353608476926,126.78304419596238,5973.229880342564,3.3217495767157064,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5936,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2042,4707.4649025050985,0.0,0.0,1276.0038989529914,130.0739148257696,6113.5427162838605,3.399778400774467,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5937,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2043,4814.581165976048,0.0,0.0,1308.8194805595028,133.42051335382,6256.82115988937,3.4794564173472686,18.766756032171585,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5938,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2044,4924.1184244431215,0.0,0.0,1342.2032988653425,136.8250026336314,6403.146725942096,3.5608289573022267,18.766756032171585,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5939,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2045,5036.135145854723,0.0,0.0,1376.1766187957508,140.28955273203053,6552.601317382505,3.643941567364193,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5940,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2046,5150.690346414051,0.0,0.0,1410.7607978597516,143.8163430602367,6705.267487334039,3.728840155828737,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5941,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2047,5267.843781935319,0.0,0.0,1445.9773065800748,147.40756446121875,6861.228652976613,3.8155711114985023,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5942,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2048,5387.656102595344,0.0,0.0,1481.8477485288693,151.06542125665325,7020.569272380867,3.9041814020218166,18.49865951742628,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
5943,Bhopal,India,IND,23.2584857,77.401989,1798218.0,World Bank,2016,292000.0,0.4448848804761158,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,21.1,0.75,0.0,0.0,SWEET Model,2049,5510.188979624909,0.0,0.0,1518.3938800004955,154.79213325668238,7183.374992882086,3.994718656404333,18.230563002680967,4.634339283470057,2.274072309611763,1160,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,87.78220451527224,0.0,0.0,12.217795484727755,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47741.356715856586,0.0,0.0,5961.88149800797,1922.430278884462,0.0,0.0,267.56972111553785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Moderately Wet,0.26,0.12,0.024,0.048,0.048,0.0042438549999999,0.0,60.0
