,Site Name,Site Type,Latitude,Longitude,Country,Country ISO3,Waste in Place (tons),Waste Accepted (tons/year),Emissions: Modeled (tons CH4/year),Emissions Uncertainty: Modeled (tons CH4/year),Normalized Emissions: Modeled (kg CH4/year/ton waste accepted),Normalized Emissions Uncertainty: Modeled (kg CH4/year/ton waste accepted),Emissions Source: Modeled,Emissions: Satellite (tons CH4/year),Emissions Uncertainty: Satellite (tons CH4/year),Normalized Emissions: Satellite (kg CH4/year/ton waste accepted),Normalized Emissions Uncertainty: Satellite (kg CH4/year/ton waste accepted),Emissions Source: Satellite,Waste in Place Year,Site Open Year,Site Close Year,Site Status,Climate TRACE ID,GHGRP ID,Most Recent Plume Filename
1938,"Ujjain, Ujjain Tahsil, Ujjain, Madhya Pradesh, 456001, India",Dumpsites,23.089884946871464,75.7413349250777,India,IND,1520289.75,78782.07426,1252.284649,,15.895553154225874,,Climate TRACE,,,,,,,,,,1835962490,,
1940,"Majura Taluka, Surat, Gujarat, 395017, India",Dumpsites,21.15638092501177,72.81666325263605,India,IND,1519830.736,78758.28793,1251.906552,,15.895553152611551,,Climate TRACE,,,,,,,,,,1835962491,,
1949,"Makhinga, Palsana Taluka, Surat, Gujarat, 394310, India",Dumpsites,21.147096069082338,72.98335505346714,India,IND,1365604.577,70766.2215,1124.868236,,15.89555316302991,,Climate TRACE,,,,,,,,,,1835962635,,
1950,"Anbu Nagar-Podanur, Ward 99, South Zone, Podanur, Coimbatore South, Coimbatore District, Tamil Nadu, 641038, India",Dumpsites,10.955595944259032,77.00967384375637,India,IND,1514103.61,78461.50579,1247.189036,,15.895553156194405,,Climate TRACE,,,,,,,,,,1835962496,,
1956,"Khandwa, Khandwa Tahsil, Khandwa, Madhya Pradesh, 450001, India",Dumpsites,21.81529639882441,76.3521577408372,India,IND,1513308.732,78420.31485,1246.534284,,15.895553166093926,,Climate TRACE,,,,,,,,,,1835962499,,
1960,"Nh30;Nh63, Tokapal Tahsil, Bastar, Chhattisgarh, 494001, India",Dumpsites,19.07637928405434,81.99079273569758,India,IND,1359648.68,70457.58433,1119.962277,,15.895553156555405,,Climate TRACE,,,,,,,,,,1835962641,,
1962,"Sh57, Bagalkote, Bagalakote Taluk, Bagalkote District, Karnataka, 587103, India",Dumpsites,16.178249026161147,75.70547352735447,India,IND,1358217.753,70383.43305,1118.783602,,15.895553165262942,,Climate TRACE,,,,,,,,,,1835962642,,
1963,"Sh41, Dhavalagi, Muddebihala Taluku, Bijapur District, Karnataka, 586116, India",Dumpsites,16.356920154883944,76.12855586946114,India,IND,1206493.389,62521.01073,993.8060496,,15.89555315879008,,Climate TRACE,,,,,,,,,,1835962782,,
1965,"Bhavani, Erode District, Tamil Nadu, 638300, India",Dumpsites,11.452205684092068,77.68918486475482,India,IND,1204201.225,62402.22976,991.9179604,,15.895553159156854,,Climate TRACE,,,,,,,,,,1835962783,,
1971,"Dhandhuka, Dhandhuka Taluka, Ahmedabad District, Gujarat, 382460, India",Dumpsites,22.353833826036663,71.98227957316492,India,IND,1202572.727,62317.84033,990.5765438,,15.895553160290335,,Climate TRACE,,,,,,,,,,1835962786,,
1988,"Sh138, Kalol, Kalol Taluka, Gandhinagar District, Gujarat, 382700, India",Dumpsites,23.249415733153228,72.49924556974014,India,IND,1343159.698,69603.11811,1106.380064,,15.895553159723235,,Climate TRACE,,,,,,,,,,1835962655,,
1996,"Nh150A, Kellur, Jevargi Taluku, Kalaburagi District, Karnataka, 585303, India",Dumpsites,16.99252661680027,76.77586329835198,India,IND,1341929.5,69539.36876,1105.366733,,15.89555316233791,,Climate TRACE,,,,,,,,,,1835962659,,
2000,"Sathy - Athani - Bhavani Road, Satyamangalam, Sathyamangalam, Erode District, Tamil Nadu, 638401, India",Dumpsites,11.507152119638128,77.25751992925238,India,IND,1340418.814,69461.08434,1104.122359,,15.895553164639812,,Climate TRACE,,,,,,,,,,1835962661,,
2004,"Venkatapuram, Vijayawada (Rural), Krishna, Andhra Pradesh, 520015, India",Dumpsites,16.602065155946782,80.66000037808071,India,IND,1179207.763,61107.05776,971.3304851,,15.89555316040469,,Climate TRACE,,,,,,,,,,1835962803,,
2014,"Karisalpatti, Thirumangalam, Madurai District, Tamil Nadu, 626706, India",Dumpsites,9.811942027371009,77.97757515349139,India,IND,1170691.917,60665.76292,964.3158595,,15.895553160217307,,Climate TRACE,,,,,,,,,,1835962808,,
2019,"Munekolala, Varthuru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 037, India",Dumpsites,12.942791381481268,77.7127861105109,India,IND,1334110.118,69134.16497,1098.925794,,15.89555315344977,,Climate TRACE,,,,,,,,,,1835962670,,
2022,"Thangadh, Thangadh Taluka, Surendranagar District, Gujarat, 363530, India",Dumpsites,22.572819619864102,71.21809143356548,India,IND,1167701.846,60510.81611,961.8528942,,15.895553159479606,,Climate TRACE,,,,,,,,,,1835962812,,
2030,"Perungalathur, Tambaram, Chengalpattu District, Tamil Nadu, 600045, India",Dumpsites,12.903120183677888,80.0811911231494,India,IND,1165296.782,60386.18468,959.8718086,,15.89555315816982,,Climate TRACE,,,,,,,,,,1835962816,,
2045,"Sh26, Dhoraji, Junagadh Taluka, Junagadh District, Gujarat, 360400, India",Dumpsites,21.694365164816627,70.45209000215263,India,IND,1314068.804,68095.6154,1082.417475,,15.895553166555272,,Climate TRACE,,,,,,,,,,1835962683,,
2055,"Amattur, Virudhunagar, Virudhunagar District, Tamil Nadu, 626103, India",Dumpsites,9.562328723985363,77.84725085222887,India,IND,1309130.28,67839.69892,1078.34954,,15.895553152021565,,Climate TRACE,,,,,,,,,,1835962688,,
2057,"Hosa Mandli, Shivamogga, Shivamogga Taluku, Shimoga District, Karnataka, 577200, India",Dumpsites,13.910533735232733,75.5530285560191,India,IND,1308697.558,67817.27509,1077.993101,,15.895553154699895,,Climate TRACE,,,,,,,,,,1835962689,,
2065,"Saraswati Colony, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal Mandal, Medchal–Malkajgiri, Telangana, 500060, India",Dumpsites,17.390597421464385,78.55992968234553,India,IND,1298561.5,67292.02017,1069.643884,,15.895553162139525,,Climate TRACE,,,,,,,,,,1835962693,,
2067,"Pimpri-Chinchwad, Haveli, Pune District, Maharashtra, 411026, India",Dumpsites,18.65672042722546,73.85679707527768,India,IND,1297512.68,67237.66983,1068.779955,,15.89555315795809,,Climate TRACE,,,,,,,,,,1835962694,,emi20230301t050314p03020-I_l3a-ch4-mfa-v0_plume.jpg
2083,"Sh233, Kotda Sangani Taluka, Rajkot, Gujarat, India",Dumpsites,22.099910791421824,70.80385729794227,India,IND,1291213.848,66911.26166,1063.591517,,15.895553164196604,,Climate TRACE,,,,,,,,,,1835962702,,
2084,"Godhra, Godhra Taluka, Panch Mahal District, Gujarat, 389001, India, Site 2",Dumpsites,22.72971721802712,73.57356782553562,India,IND,1142680.054,59214.17604,941.242083,,15.895553158827672,,Climate TRACE,,,,,,,,,,1835962843,,
2086,"Patel Nagar, Ward 83 Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Uppal Mandal, Medchal–Malkajgiri, Telangana, 5000036, India",Dumpsites,17.38026455382734,78.52367238786911,India,IND,1141027.571,59128.54365,939.8809088,,15.895553158952191,,Climate TRACE,,,,,,,,,,1835962844,,
2090,"Jammalamadugu - Kadiri Road, Venkatapuram, Pulivendla, Ysr, Andhra Pradesh, 516390, India",Dumpsites,14.36925666004476,78.21397014558327,India,IND,1139509.538,59049.87849,938.6304826,,15.895553159503208,,Climate TRACE,,,,,,,,,,1835962846,,
2094,"Aranthangi, Aranthangi Taluk, Pudukkottai District, Tamil Nadu, 614616, India",Dumpsites,10.173907680114374,78.98479716652281,India,IND,1137104.886,58925.26839,936.6497361,,15.895553158973064,,Climate TRACE,,,,,,,,,,1835962848,,
2098,"Ghaziabad, Ghaziabad District, Uttar Pradesh, 201001, India, Site 1",Dumpsites,28.716385435677346,77.33186135597404,India,IND,1284519.588,66564.3622,1058.077358,,15.89555316132812,,Climate TRACE,,,,,,,,,,1835962709,,
2103,"Vizianagaram - Palakonda Road, Appannavalasa, Burravani Gollapalem, Rajam, Garividi, Vizianagaram, Andhra Pradesh, 532128, India",Dumpsites,18.39112274484067,83.61794126430614,India,IND,1130414.482,58578.56877,931.1387538,,15.89555315794719,,Climate TRACE,,,,,,,,,,1835962853,,
2106,"Eklasapura, Rayachuru Taluku, Raichur District, Karnataka, 584100, India",Dumpsites,16.222587292674515,77.33277766654844,India,IND,1279006.741,66278.68405,1053.536346,,15.895553164652794,,Climate TRACE,,,,,,,,,,1835962713,,
2108,"Moradabad, Uttar Pradesh, India",Dumpsites,28.95735375827299,78.8244563879782,India,IND,1278612.038,66258.23042,1053.211224,,15.895553161077007,,Climate TRACE,,,,,,,,,,1835962714,,
2112,"Nh16, Velamakotturu, Tuni, Kakinada, Andhra Pradesh, Tuni, India",Dumpsites,17.35589997411238,82.5308235359229,India,IND,1277989.098,66225.94939,1052.698099,,15.89555315848678,,Climate TRACE,,,,,,,,,,1835962716,,
2113,"Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201308, India",Dumpsites,28.503837712627377,77.53238780963031,India,IND,1121895.799,58137.1269,924.1217912,,15.8955531598518,,Climate TRACE,,,,,,,,,,1835962858,,
2114,"Mandideep, Goharganj Tahsil, Raisen, Madhya Pradesh, 462046, India",Dumpsites,23.102180027854565,77.53082568812066,India,IND,1276454.299,66146.41544,1051.433863,,15.895553160454073,,Climate TRACE,,,,,,,,,,1835962717,,
2116,"Cmwssb Division 16, Ward 16, Zone 2 Manali, Mathavaram, Thiruvallur District, Tamil Nadu, 600019, India",Dumpsites,13.18093301665612,80.28288474853976,India,IND,1276080.045,66127.02144,1051.125584,,15.895553150745387,,Climate TRACE,,,,,,,,,,1835962718,,
2117,"Mangalagiri, Guntur, Andhra Pradesh, 522500, India",Dumpsites,16.43226944671801,80.55887256844676,India,IND,1119365.362,58005.99855,922.0374335,,15.895553159130989,,Climate TRACE,,,,,,,,,,1835962860,,
2128,"Tezpur, Sonitpur, Assam, 784001, India",Dumpsites,26.63145479664523,92.81576275514254,India,IND,1270835.828,65855.26381,1046.805847,,15.895553163679596,,Climate TRACE,,,,,,,,,,1835962724,,
2130,"Shill Phata, Thane, Mumbai Metropolitan Region, Thane, Maharashtra, 400612, India, Site 2",Dumpsites,19.157207243285505,73.03671966661143,India,IND,1270043.801,65814.22063,1046.153443,,15.895553164434698,,Climate TRACE,,,,,,,,,,1835962725,,
2147,"Kodumuru, Kodumur, Kurnool District, Andhra Pradesh, 518464, India",Dumpsites,15.680170731969412,77.78185937536824,India,IND,1102775.271,57146.29288,908.3719362,,15.895553157008216,,Climate TRACE,,,,,,,,,,1835962875,,
2153,"Midc - Jalgaon, Jalgaon, Maharashtra, 425001, India",Dumpsites,20.96852087958673,75.59685043471268,India,IND,1098132.451,56905.69989,904.5475777,,15.895553159850609,,Climate TRACE,,,,,,,,,,1835962878,,
2161,"Cmwssb Division 86, Ward 86, Zone 7 Ambattur, Athipet, Ambattur, Thiruvallur District, Tamil Nadu, 600053, India",Dumpsites,13.098958325410166,80.14970645761926,India,IND,1094846.844,56735.43832,901.8411758,,15.895553158740451,,Climate TRACE,,,,,,,,,,1835962882,,
2167,"Kukshi, Kukshi Tahsil, Dhar, Madhya Pradesh, 454331, India",Dumpsites,22.208387733297347,74.77994953027398,India,IND,1093010.901,56640.29899,900.3288836,,15.89555316010877,,Climate TRACE,,,,,,,,,,1835962885,,
2169,"Dhamnod, Dharampuri Tahsil, Dhar, Madhya Pradesh, 457552, India",Dumpsites,22.203498675216128,75.4869054258215,India,IND,1092931.66,56636.19267,900.2636114,,15.895553160600546,,Climate TRACE,,,,,,,,,,1835962886,,
2172,"Babalada, Shahapura Taluku, Yadagiri District, Karnataka, India",Dumpsites,16.704888018542288,77.1170128555288,India,IND,1241700.878,64345.47809,1022.806967,,15.895553150905185,,Climate TRACE,,,,,,,,,,1835962746,,
2177,"Vapi, Vapi Taluka, Valsad, Gujarat, 396191, India",Dumpsites,20.366902106850137,72.884069746882,India,IND,1239665.754,64240.01705,1021.130606,,15.895553159726315,,Climate TRACE,,,,,,,,,,1835962748,,
2178,"Beguru, Begur, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560068, India",Dumpsites,12.884660596975076,77.63313146018858,India,IND,1082923.767,56117.57933,892.0199654,,15.895553159099531,,Climate TRACE,,,,,,,,,,1835962891,,
2180,"Bally, Bally Jagachha, Howrah, West Bengal, 711227, India",Dumpsites,22.635667591942703,88.33412936364888,India,IND,1081045.802,56020.26236,890.4730584,,15.895553160347609,,Climate TRACE,,,,,,,,,,1835962892,,
2183,"Focal Point - 2, Bathinda, Bathinda Tahsil, Bathinda, Punjab, 151001, India",Dumpsites,30.182188568763472,74.95338329051525,India,IND,1237513.476,64128.48506,1019.357743,,15.895553154674822,,Climate TRACE,,,,,,,,,,1835962751,,
2191,"Midc Hingoli, Hingoli, Maharashtra, India",Dumpsites,19.692365039676737,77.09975551063405,India,IND,1234219.378,63957.7835,1016.644348,,15.895553165941092,,Climate TRACE,,,,,,,,,,1835962755,,
2198,"Sampatchak, Patna District, Bihar, 800027, India",Dumpsites,25.566131170541727,85.17826956674463,India,IND,1069324.437,55412.85611,880.8180001,,15.895553161011753,,Climate TRACE,,,,,,,,,,1835962901,,
2206,"Krishnagiri - Maharajakadai Road, Krishnagiri, Krishnagiri District, Tamil Nadu, 635001, India",Dumpsites,12.542832955795127,78.21646279139065,India,IND,1067373.849,55311.77584,879.2112731,,15.895553157491968,,Climate TRACE,,,,,,,,,,1835962905,,
2216,"Mahuva Taluka, Surat, Gujarat, 394620, India",Dumpsites,21.0712475813764,73.12972383829931,India,IND,1063628.424,55117.68629,876.1261125,,15.89555316038285,,Climate TRACE,,,,,,,,,,1835962910,,
2240,"Satna, Raghurajnagar Tahsil, Satna, Madhya Pradesh, 485005, India, Site 1",Dumpsites,24.562923660283506,80.87541678987955,India,IND,1051856.488,54507.65944,866.4293983,,15.895553160812804,,Climate TRACE,,,,,,,,,,1835962922,,
2243,"Kuppuchi Palayam, Dharapuram, Tiruppur District, Tamil Nadu, 638656, India",Dumpsites,10.760933130606965,77.52404126627377,India,IND,931049.959,48247.4127,766.9193134,,15.89555315988996,,Climate TRACE,,,,,,,,,,1835963061,,
2253,"Bhosari, Pimpri-Chinchwad, Haveli, Pune District, Maharashtra, 411026, India",Dumpsites,18.63081455277976,73.85972878186398,India,IND,928675.5619,48124.37042,764.9634883,,15.89555315994511,,Climate TRACE,,,,,,,,,,1835963066,,
2264,"Lalbahadur Shastri Marg, Balasore, Baleshwar (M), Baleshwar, Odisha, 756003, India",Dumpsites,21.501176323239644,86.93988342490941,India,IND,1039304.877,53857.22951,856.0904547,,15.89555315950748,,Climate TRACE,,,,,,,,,,1835962934,,
2274,"Amraiwadi, Rajpur Gomtipur, Ahmedabad, Ahmedabad City Taluka, Ahmedabad District, Gujarat, 380026, India",Dumpsites,23.009489795056773,72.61863732052477,India,IND,1033397.377,53551.10032,851.2243618,,15.895553157888877,,Climate TRACE,,,,,,,,,,1835962939,,
2275,"Yogapur, Vijayapura, Vijayapura Taluk, Bijapur District, Karnataka, 586101, India",Dumpsites,16.840845493525443,75.74084348958974,India,IND,918311.0038,47587.27452,756.4260519,,15.895553160584749,,Climate TRACE,,,,,,,,,,1835963077,,
2281,"Ashta Tahsil, Sehore, Madhya Pradesh, India",Dumpsites,23.02852249468988,76.67678401924826,India,IND,917397.4205,47539.93224,755.6735201,,15.895553159080398,,Climate TRACE,,,,,,,,,,1835963080,,
2285,"Mangrol Taluka, Surat, Gujarat, India",Dumpsites,21.524521618964005,73.01570819962424,India,IND,915712.7833,47452.63361,754.2858601,,15.8955531593729,,Climate TRACE,,,,,,,,,,1835963082,,
2288,"Domel, Jammu, Jammu District, Jammu And Kashmir, 182301, India",Dumpsites,32.97163862196127,74.93226993840237,India,IND,1028511.261,53297.89964,847.199597,,15.89555315917511,,Climate TRACE,,,,,,,,,,1835962946,,
2299,"Solapur, Solapur North, Solapur, Maharashtra, 413001, India, Site 2",Dumpsites,17.68357565302325,75.92647331778328,India,IND,905062.1836,46900.71492,745.5128071,,15.895553156740664,,Climate TRACE,,,,,,,,,,1835963089,,
2317,"Anakaputhur, Pallavaram, Chengalpattu District, Tamil Nadu, 600070, India",Dumpsites,12.97783009327314,80.12305050085533,India,IND,897423.3236,46504.86588,739.2205677,,15.895553157974186,,Climate TRACE,,,,,,,,,,1835963098,,
2320,"Nh148B, Bhiwani, Bhiwani District, Haryana, 125021, India",Dumpsites,28.78139259306579,76.12473190643425,India,IND,1011333.747,52407.7534,833.0502301,,15.895553158743112,,Climate TRACE,,,,,,,,,,1835962962,,
2322,"Damoh, Damoh Tahsil, Damoh, Madhya Pradesh, 470600, India",Dumpsites,23.83968083136069,79.46061256633087,India,IND,1011145.576,52398.00232,832.8952314,,15.895553160851875,,Climate TRACE,,,,,,,,,,1835962963,,
2331,"Ramanathapuram, Ramanathapuram District, Tamil Nadu, 623503, India",Dumpsites,9.34467980318844,78.86265474818778,India,IND,1008901.044,52281.6897,831.0463779,,15.89555315959882,,Climate TRACE,,,,,,,,,,1835962967,,
2335,"Junagadh City Taluka, Junagadh District, Gujarat, 362037, India",Dumpsites,21.55872353844892,70.46847935733093,India,IND,1005428.171,52101.7239,828.185722,,15.89555316038209,,Climate TRACE,,,,,,,,,,1835962969,,
2340,"Madhava Nagar, Tirumala, Tirupati (Urban), Tirupati, Andhra Pradesh, 517504, India",Dumpsites,13.685671020329051,79.35697801356218,India,IND,1001471.044,51896.66386,824.9261792,,15.89555315974409,,Climate TRACE,,,,,,,,,,1835962972,,
2346,"Jind, Haryana, 126100, India",Dumpsites,29.310591283433432,76.30886402979283,India,IND,998051.2713,51719.44977,822.1092632,,15.895553159516917,,Climate TRACE,,,,,,,,,,1835962975,,
2347,"Gidc, Sachin, Chorasi Taluka, Surat, Gujarat, 394230, India",Dumpsites,21.08656347754174,72.84592403162209,India,IND,886233.6581,45925.01255,730.0034784,,15.895553160823251,,Climate TRACE,,,,,,,,,,1835963113,,
2351,"Tiruppur, Tiruppur South, Tiruppur District, Tamil Nadu, 638600, India, Site 1",Dumpsites,11.099512110384616,77.42141144091167,India,IND,884787.8993,45850.09271,728.812586,,15.89555315863177,,Climate TRACE,,,,,,,,,,1835963115,,
2354,"Alandi, Khed, Pune District, Maharashtra, 412105, India",Dumpsites,18.70127785525014,73.89693476223366,India,IND,995945.8036,51610.34352,820.374959,,15.895553159457055,,Climate TRACE,,,,,,,,,,1835962979,,
2355,"Visakhapatnam (Rural), Visakhapatnam, Andhra Pradesh, 530040, India",Dumpsites,17.769461482844143,83.28973847899411,India,IND,883534.1237,45785.12151,727.7798329,,15.895553160016066,,Climate TRACE,,,,,,,,,,1835963117,,
2374,"Barasat, Barasat - I, North 24 Parganas, West Bengal, 743294, India",Dumpsites,22.705579971917768,88.51867675236804,India,IND,990204.7146,51312.8378,815.645941,,15.8955531592135,,Climate TRACE,,,,,,,,,,1835962989,,
2382,"Pilerne, Bardez, North Goa, Goa, 403511, India, Site 1",Dumpsites,15.530509517776604,73.78196354758164,India,IND,987206.3219,51157.45979,813.1761216,,15.895553159560036,,Climate TRACE,,,,,,,,,,1835962993,,
2383,"Kommasandra, Anekal, Bangalore Urban, Karnataka, 562125, India",Dumpsites,12.854356691063863,77.73817638060272,India,IND,870460.9385,45107.66338,717.0112612,,15.895553160439498,,Climate TRACE,,,,,,,,,,1835963131,,
2385,"Orr Service Road, Nazarathpet, Varadarajapuram, Poonamallee, Thiruvallur District, Tamil Nadu, 600069, India",Dumpsites,12.993561637806687,80.08845585941525,India,IND,869618.5777,45064.01188,716.3173964,,15.89555315908105,,Climate TRACE,,,,,,,,,,1835963132,,
2387,"Naihati, Barrackpur - I, North 24 Parganas, West Bengal, 743165, India",Dumpsites,22.895448592594988,88.41081913527273,India,IND,869462.1035,45055.90332,716.1885064,,15.895553160113629,,Climate TRACE,,,,,,,,,,1835963133,,
2406,"Kota, Ladpura Tehsil, Kota District, Rajasthan, 324001, India",Dumpsites,25.19197428948985,75.79816611755307,India,IND,980081.9304,50788.27073,807.3076573,,15.895553160134146,,Climate TRACE,,,,,,,,,,1835963005,,
2409,"Mahbubnagar, Mahabubnagar_Urban Mandal, Mahabubnagar, Telangana, 509001, India, Site 1",Dumpsites,16.75511186919907,77.96840883429131,India,IND,862891.4889,44715.41122,710.7761961,,15.895553159580224,,Climate TRACE,,,,,,,,,,1835963144,,
2412,"Sh124, Ivanagi, Basavana Bagevadi Taluku, Bijapur District, Karnataka, India",Dumpsites,16.555595380308148,75.98543304658212,India,IND,976668.2608,50611.37289,804.4957683,,15.89555316052206,,Climate TRACE,,,,,,,,,,1835963008,,
2414,"Ward 105 Gachibowli, Serilingampalle Mandal, Hyderabad, Rangareddy, Telangana, 500 032, India",Dumpsites,17.434518029491034,78.32038080329198,India,IND,975225.4869,50536.60773,803.3073346,,15.895553158055233,,Climate TRACE,,,,,,,,,,1835963009,,
2425,"Cooch Behar, Koch Bihār, Kochbihar, West Bengal, 736101, India",Dumpsites,26.29881925741125,89.46785924148148,India,IND,852732.3777,44188.96168,702.4079894,,15.895553158423976,,Climate TRACE,,,,,,,,,,1835963152,,
2430,"Kovalam Road, Covelong, Tiruporur, Chengalpattu District, Tamil Nadu, 603103, India",Dumpsites,12.787058825798256,80.23990520854795,India,IND,970558.9694,50294.78676,799.4634566,,15.895553159712808,,Climate TRACE,,,,,,,,,,1835963017,,
2441,"Perundurai, Erode District, Tamil Nadu, 638052, India",Dumpsites,11.259884450769556,77.59397968075059,India,IND,842073.7776,43636.62839,693.6283463,,15.895553160082269,,Climate TRACE,,,,,,,,,,1835963160,,
2450,"Sogenahalli, Madhugiri Taluk, Tumkur District, Karnataka, India",Dumpsites,13.661320851735066,77.24408862191552,India,IND,961975.7249,49849.99931,792.393314,,15.895553158835138,,Climate TRACE,,,,,,,,,,1835963027,,
2461,"Rampurhat, Rampurhat - I, Birbhum, West Bengal, 731224, India",Dumpsites,24.187932887705063,87.75696494114847,India,IND,831880.8748,43108.42775,685.2323049,,15.895553158975977,,Climate TRACE,,,,,,,,,,1835963170,,
2463,"Muthi Jagir, Kathua, Kathua District, Jammu And Kashmir, 184104, India",Dumpsites,32.43039180994735,75.41721996151634,India,IND,831511.3904,43089.28091,684.9279552,,15.895553156957988,,Climate TRACE,,,,,,,,,,1835963171,,
2464,"Sh20;67, Gadarwara, Gadarwara Tahsil, Narsimhapur, Madhya Pradesh, 487551, India",Dumpsites,22.929934575565635,78.77987952354162,India,IND,957438.2735,49614.86661,788.6557497,,15.895553159484752,,Climate TRACE,,,,,,,,,,1835963034,,
2466,"Moulivakkam, Kulathuvancheri, Alandur, Tamil Nadu, 600122, India",Dumpsites,13.027025244876873,80.14111706109587,India,IND,956922.9713,49588.16342,788.2312878,,15.895553161020864,,Climate TRACE,,,,,,,,,,1835963035,,
2471,"Walaja Road, Walajapet, Wallajah, Ranipet District, Tamil Nadu, 632513, India",Dumpsites,12.93421019592286,79.36584142023929,India,IND,827955.1669,42904.99587,681.9986426,,15.895553158108251,,Climate TRACE,,,,,,,,,,1835963175,,
2472,"Mannargudi, Thiruvarur District, Tamil Nadu, 614001, India",Dumpsites,10.65720455523948,79.4583345613735,India,IND,954874.2482,49481.99771,786.543725,,15.895553158740888,,Climate TRACE,,,,,,,,,,1835963038,,
2479,"Dindigul - Theni - Kollam Road, Cumbum, Uthamapalayam, Theni District, Tamil Nadu, 625516, India",Dumpsites,9.714566724025232,77.27209346053024,India,IND,825332.616,42769.09414,679.8384095,,15.89555315982664,,Climate TRACE,,,,,,,,,,1835963179,,
2486,"Srivilliputhur - Sivakasi - Virudhunagar - Aruppukottai - Narikudi - Parthibanur Road, Parasakthi Colony, Thiruthangal, Sivakasi, Virudhunagar District, Tamil Nadu, 626123, India",Dumpsites,9.497563692290212,77.82367809105108,India,IND,946953.1851,49071.52478,780.0190308,,15.895553160351582,,Climate TRACE,,,,,,,,,,1835963045,,
2489,"Pataudi, Gurugram, Haryana, 123503, India",Dumpsites,28.319789814688058,76.77482780649645,India,IND,944175.3973,48927.57861,777.7309268,,15.895553160299752,,Climate TRACE,,,,,,,,,,1835963047,,
2495,"Nh67, Tadipatri, Tadpatri, Ananthapuramu, Andhra Pradesh, 515400, India, Site 2",Dumpsites,14.899059215983264,78.02154423661393,India,IND,941548.2262,48791.43747,775.566888,,15.895553158827646,,Climate TRACE,,,,,,,,,,1835963050,,
2501,"Pithampur, Pithampur Tahsil, Dhar, Madhya Pradesh, 454775, India",Dumpsites,22.63224213772368,75.68499413423274,India,IND,939609.628,48690.97847,773.9700366,,15.895553158309736,,Climate TRACE,,,,,,,,,,1835963053,,
2502,"Sundharagiri, Chigurumamidi Mandal, Karimnagar, Telangana, 505473, India",Dumpsites,18.16347844417513,79.21166923235168,India,IND,815308.8771,42249.65964,671.5817108,,15.89555316001121,,Climate TRACE,,,,,,,,,,1835963190,,
2505,"Guwahati, Kamrup Metropolitan, Assam, 781015, India",Dumpsites,26.114427923606325,91.67797602350797,India,IND,938430.1545,48629.85764,772.9984872,,15.89555315835796,,Climate TRACE,,,,,,,,,,1835963055,,
2526,"Wadi, Vadodara, Vadodara Taluka, Vadodara District, Gujarat, 390001, India",Dumpsites,22.28527175260758,73.21789196646989,India,IND,693334.9995,35928.9204,571.1100641,,15.895553157227624,,Climate TRACE,,,,,,,,,,1835963342,,
2528,"Gorwa, Vadodara, Vadodara Taluka, Vadodara District, Gujarat, 390001, India",Dumpsites,22.32654134700519,73.14954893568395,India,IND,691846.6537,35851.79368,569.8840922,,15.895553156602904,,Climate TRACE,,,,,,,,,,1835963343,,
2533,"Uttarpara Kotrung, Serampur Uttarpara, Hugli, West Bengal, 712245, India",Dumpsites,22.666767635215475,88.33539588124822,India,IND,801137.7189,41515.30407,659.9087228,,15.895553160042168,,Climate TRACE,,,,,,,,,,1835963209,,
2535,"Kokapet, Manchirevula, Gandipet Mandal, Rangareddy, Telangana, 500008, India",Dumpsites,17.38547552755092,78.345771891151,India,IND,801106.3023,41513.67606,659.8828446,,15.895553158103052,,Climate TRACE,,,,,,,,,,1835963210,,
2538,"Bdo Office Road, Padappai, Pushpagiri, Sriperumbudur, Kanchipuram District, Tamil Nadu, 601301, India",Dumpsites,12.89585310395124,80.02348682419512,India,IND,688035.3001,35654.28768,566.7446251,,15.895553157212872,,Climate TRACE,,,,,,,,,,1835963348,,
2544,"Industrial Estate, Ratnagiri, Maharashtra, 415639, India",Dumpsites,17.009017862715524,73.34220779142993,India,IND,686067.1271,35552.2961,565.1234126,,15.895553159504656,,Climate TRACE,,,,,,,,,,1835963351,,
2554,"Ud&Pa Dumping Ground, Tuirial, Aizawl, Tlangnuam, Aizwal, Mizoram, 796190, India",Dumpsites,23.741618419571545,92.79671820552755,India,IND,684886.4193,35491.11131,564.1508465,,15.89555315899743,,Climate TRACE,,,,,,,,,,1835963356,,
2560,"Mandi Dabwali, Dabwali, Sirsa, Haryana, 125104, India",Dumpsites,29.958108650415017,74.69024591150266,India,IND,681379.4308,35309.37764,561.2620894,,15.895553162176894,,Climate TRACE,,,,,,,,,,1835963359,,
2562,"Odr32, Giddarbaha, Gidderbaha Tahsil, Muktsar, Punjab, 152100, India",Dumpsites,30.200935960395416,74.67135302929383,India,IND,680042.2286,35240.08325,560.1606166,,15.89555315820657,,Climate TRACE,,,,,,,,,,1835963360,,
